AtomicNumber,AtomicSymbol,Element,OrbitalGroup,AtomicType,GroupNumber,Period,SlotNumber,Protons,PX,PY,PZ,P2P3,P12,PE,p1x,p1y,p1z,p2x,p2y,p2z,p3x,p3y,p3z,p4x,p4y,p4z,p5x,p5y,p5z,p6x,p6y,p6z,Neutrons,N1N2,N1,N2,N3,N4,N5,N6,n1x,n1y,n1z,n2x,n2y,n2z,n3x,n3y,n3z,n4x,n4y,n4z,n5x,n5y,n5z,n6x,n6y,n6z,Electrons,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,e5x,e5y,e5z,e6x,e6y,e6z,SlotOrien,SlotSpin,Tcount,CanBind,StackNum,AltStacks,SlotLayout,SL1,SL2,SL3,SL4
73,Ta,tantalum,54,transitionmetal,5,6,2,6,0,0,1.045,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,0,2,1,1,1,1,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,A,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,Y,A,3,Y,0,,,,3,,
73,Ta,tantalum,54,transitionmetal,5,6,3,6,0,0,-1.045,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,0,2,1,1,1,1,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,V,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,Y,V,3,Y,0,,,,,,
73,Ta,tantalum,54,transitionmetal,5,6,4,6,0,0,2.09,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,6,0.45,1,2,1,1,0,1,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,W,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,Z,W,3,N,0,,,,6,6,2
73,Ta,tantalum,54,transitionmetal,5,6,5,6,0,0,-2.09,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,6,0.45,1,1,1,1,2,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,E,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,0.0648,Z,E,3,N,0,,,0,6,1,
73,Ta,tantalum,54,transitionmetal,5,6,6,6,0,-1.045,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,1,1,2,1,1,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,T,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,Y,L,0,N,0,,3,6,6,6,3
73,Ta,tantalum,54,transitionmetal,5,6,7,6,0,1.045,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,1,1,1,2,0,1,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,B,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,Y,R,0,N,0,,,2,6,0,
73,Ta,tantalum,54,transitionmetal,5,6,8,6,1.045,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,0,6,0.45,1,2,1,1,0,1,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,B,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,X,R,0,N,0,,2,6,6,,
73,Ta,tantalum,54,transitionmetal,5,6,9,6,-1.045,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,0,6,0.45,1,1,2,1,1,0,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,T,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,X,L,0,N,0,,,,,,
73,Ta,tantalum,54,transitionmetal,5,6,10,3,0,-2.09,0,0.3,0.295,0.0648,0,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,3,0.45,2,1,0,0,0,0,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0.045,0,-0.0648,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,3,,
73,Ta,tantalum,54,transitionmetal,5,6,11,2,2.09,0,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,2,0,0,0,0,0,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,,,
73,Ta,tantalum,54,transitionmetal,5,6,12,3,0,2.09,0,0.3,0.295,0.0648,0,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,3,0.45,2,0,1,0,0,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0.045,0,0.0648,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
73,Ta,tantalum,54,transitionmetal,5,6,13,2,-2.09,0,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,0,2,0,0,0,0,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
73,Ta,tantalum,54,transitionmetal,5,6,14,3,0,0,3.135,0.3,0.295,0.0648,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,3,0.45,2,0,1,0,0,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0,0,0,0,0,0,0,0,0,T,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0,0,0,0,0,0,0,0,0,Y,L,0,Y,0,,,,,,
73,Ta,tantalum,54,transitionmetal,5,6,15,3,0,0,-3.135,0.3,0.295,0.0648,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,3,0.45,2,1,0,0,0,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,B,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,0,0,0,Y,R,0,Y,0,,,,,,
73,Ta,tantalum,54,transitionmetal,5,6,16,1,0,1.045,1.045,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,N,0,,,,,,
73,Ta,tantalum,54,transitionmetal,5,6,17,2,0,-1.045,-1.045,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,0,2,0,0,0,0,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,N,0,,,,,,
73,Ta,tantalum,54,transitionmetal,5,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
73,Ta,tantalum,54,transitionmetal,5,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,1,6,0,0,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,6,0.45,0,2,1,1,1,1,0.15,0,-0.15,0.15,0,0.15,0.15,0,-0.15,0.15,0,0.15,0.15,0,-0.15,0.15,0,0.15,A,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,Z,A,3,N,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,2,6,0,0,1.045,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,0,2,1,1,1,1,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,V,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,Y,V,3,Y,0,,,,3,,
74,W,tungsten,54,transitionmetal,6,6,3,6,0,0,-1.045,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,0,2,1,1,1,1,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,A,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,Y,A,3,N,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,4,6,0,0,2.09,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,6,0.45,1,1,1,2,0,1,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,W,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,Z,W,3,N,0,,,,6,6,3
74,W,tungsten,54,transitionmetal,6,6,5,6,0,0,-2.09,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,6,0.45,2,1,1,1,1,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,E,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,0.0648,Z,E,3,N,0,,,0,6,0,
74,W,tungsten,54,transitionmetal,6,6,6,6,0,-1.045,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,1,2,1,1,1,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,T,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,Y,L,0,N,0,,3,6,6,6,3
74,W,tungsten,54,transitionmetal,6,6,7,6,0,1.045,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,1,1,1,2,0,1,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,B,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,Y,R,0,N,0,,,1,6,1,
74,W,tungsten,54,transitionmetal,6,6,8,6,1.045,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,0,6,0.45,1,1,1,1,0,2,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,B,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,X,R,0,N,0,,3,6,6,,
74,W,tungsten,54,transitionmetal,6,6,9,6,-1.045,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,0,6,0.45,1,1,1,1,2,0,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,T,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,X,L,0,N,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,10,3,0,-2.09,0,0.3,0.295,0.0648,0,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,3,0.45,2,1,0,0,0,0,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0.045,0,-0.0648,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,3,,
74,W,tungsten,54,transitionmetal,6,6,11,3,2.09,0,0,0.3,0.295,0.0648,0,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,3,0.45,2,0,1,0,0,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0.045,0,0.0648,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,12,3,0,2.09,0,0.3,0.295,0.0648,0,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,3,0.45,2,0,1,0,0,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0.045,0,0.0648,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,13,3,-2.09,0,0,0.3,0.295,0.0648,0,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,3,0.45,2,1,0,0,0,0,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0.045,0,-0.0648,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,14,3,0,0,3.135,0.3,0.295,0.0648,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,3,0.45,2,0,1,0,0,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0,0,0,0,0,0,0,0,0,T,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0,0,0,0,0,0,0,0,0,Y,L,0,Y,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,15,3,0,0,-3.135,0.3,0.295,0.0648,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,3,0.45,2,1,0,0,0,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,B,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,0,0,0,Y,R,0,Y,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,17,1,0,-1.045,-1.045,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,N,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
74,W,tungsten,54,transitionmetal,6,6,19,1,0,1.045,-1.045,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,N,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,1,6,0,0,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,6,0.45,0,2,1,1,1,1,0.15,0,-0.15,0.15,0,0.15,0.15,0,-0.15,0.15,0,0.15,0.15,0,-0.15,0.15,0,0.15,V,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,Z,V,3,N,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,2,6,0,0,1.045,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,0,2,1,1,1,1,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,A,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,Y,A,3,Y,0,,,,3,,
75,Re,rhenium,54,transitionmetal,7,6,3,6,0,0,-1.045,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,0,2,1,1,1,1,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,V,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,Y,V,3,Y,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,4,6,0,0,2.09,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,6,0.45,1,1,1,1,0,2,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,W,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,Z,W,3,N,0,,,,6,6,2
75,Re,rhenium,54,transitionmetal,7,6,5,6,0,0,-2.09,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,6,0.45,1,1,1,1,2,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,E,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,0.0648,Z,E,3,N,0,,,0,6,2,
75,Re,rhenium,54,transitionmetal,7,6,6,6,0,-1.045,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,1,2,1,1,1,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,T,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,Y,L,0,N,0,,3,6,6,6,3
75,Re,rhenium,54,transitionmetal,7,6,7,6,0,1.045,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,6,0.45,2,1,1,1,0,1,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,B,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,Y,R,0,N,0,,,2,6,0,
75,Re,rhenium,54,transitionmetal,7,6,8,6,1.045,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,0,6,0.45,1,1,2,1,0,1,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,B,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,X,R,0,N,0,,3,6,6,,
75,Re,rhenium,54,transitionmetal,7,6,9,6,-1.045,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0.75,0,0,-0.75,0,0,7,0.45,1,1,1,1,1,2,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,T,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,X,L,0,N,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,10,3,0,-2.09,0,0.3,0.295,0.0648,0,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,3,0.45,2,1,0,0,0,0,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0.045,0,-0.0648,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,3,,
75,Re,rhenium,54,transitionmetal,7,6,11,3,2.09,0,0,0.3,0.295,0.0648,0,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,3,0.45,2,0,1,0,0,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0.045,0,0.0648,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,12,3,0,2.09,0,0.3,0.295,0.0648,0,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,3,0.45,2,0,1,0,0,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0.045,0,0.0648,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,13,2,-2.09,0,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,0,2,0,0,0,0,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,14,3,0,0,3.135,0.3,0.295,0.0648,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,3,0.45,2,0,1,0,0,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0,0,0,0,0,0,0,0,0,T,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0,0,0,0,0,0,0,0,0,Y,L,0,Y,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,15,3,0,0,-3.135,0.3,0.295,0.0648,0,0,0,0,-0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,3,0.45,2,1,0,0,0,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,B,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,0,0,0,Y,R,0,Y,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,16,2,0,1.045,1.045,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,2,0,0,0,0,0,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,N,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,17,2,0,-1.045,-1.045,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,0,2,0,0,0,0,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,N,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
75,Re,rhenium,54,transitionmetal,7,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
